"","bank","assets","liabilities","buffer","weights","original_stress","additional_stress","original_losses","additional_losses","additional_defaults"
"195","b1173",182421,43613.6010836649,286137,278352,6.1454737948052e-06,0.450954717050278,286137,1858531716.82083,222
"196","b1174",60745,16975.5885216551,503628,3073894,6.78656342509086e-05,0.450951916786647,503628,1858519795.37779,222
"197","b1175",510107,28430.5921361317,1362140,10549582,0.000232914366439431,7.56264467145296e-06,1362140,28430.5921361317,0
"198","b1176",42842,36315.8415830796,574406,4232415,9.3443537216332e-05,2.19579904246894e-05,574406,36315.8415830796,0
"199","b1177",44319,1027.93234953552,277962,2806019,6.19514723523649e-05,3.64310526619391e-07,277962,1027.93234953552,0
"200","b1178",40994,101393.482387666,217165,2466682,5.44595677096542e-05,0.450949716791446,217165,1858592436.74731,222
"201","b1179",41142,7527.43375851967,271317,2112922,4.66492311227057e-05,3.14745016800256e-06,271317,7527.43375851967,0
"202","b118",3851.80256157635,41.6534673361806,20275.6031527094,73642.4937931035,1.6258838297897e-06,2.5185329516062e-08,20275.6031527094,41.6534673361806,0
"203","b1180",43300,43603.0976877228,210289,1568740,3.46347450740886e-05,3.08294431929679e-05,210289,88283.4603953889,0
"204","b1181",4914,415.93447930797,59951,896239,1.9787223689366e-05,5.69115586104829e-08,59951,415.93447930797,0
"205","b1182",243,144.246637605121,14716,246211,5.43586267924348e-06,6.28068574958711e-08,14716,144.246637605121,0
"206","b1183",5867,260.484219364587,58890,502957,1.11043177825697e-05,6.94139195971285e-08,58890,260.484219364587,0
"207","b1184",21069,12112.5162004533,24853,213526,4.71424109584114e-06,0.450952879849371,24853,1858505350.70338,222
"208","b1185",77430687,133262847.842796,90705743,1337472358,0.0295288028372899,0.446653952692079,90705743,1951486034.84532,232
"209","b1186",33561330,64119816.5222851,55778000,636735571,0.0140578898869087,0.448759966878743,55778000,1909443472.34911,232
"210","b1187",7479334,30247014.4190422,24047214,358270000,0.00790990866408309,0.44962881184175,24047214,1883810434.70381,222
"211","b1188",5379155,29422355.6916273,12458797,208126534,0.0045950313297574,0.451802258735736,12458797,1889509627.51875,225
"212","b1189",3027935,26363219.9164664,14487414,200318843,0.00442265261346136,0.450452369089331,14487414,1880871770.77538,225
"213","b119",15077.3722167488,26353.4306203715,65447.0033497537,40755.0987192118,8.99793754611481e-07,1.03791942188805e-05,65447.0033497537,35983.4649359383,0
"214","b1190",1835162,6082943.02795721,4474817,66975511,0.00147868974443937,0.451892226259728,4474817,1870623099.00928,223
"215","b1191",535236,5420375.50762673,3979459,46678966,0.00103058128672186,0.457234016035049,3979459,1886865376.6889,223
"216","b1192",184175,2832350.65133698,3650408,52429570,0.0011575435007038,0.452173113305378,3650408,1864503000.88384,222
"217","b1193",552660,3122597.99366955,4679898,51972406,0.00114745020379224,0.452134938557015,4679898,1866746949.67627,222
"218","b1194",362419,3213845.89580353,3102314,50107677,0.00110628059407535,0.453063528694309,3102314,1867921649.70268,222
"219","b1195",83441,2660004.6286811,2589043,32779329,0.000723704185279064,0.450949472876055,2589043,1861137572.03151,222
"220","b1196",342130,258602.711038156,1615924,20707361,0.000457178480431508,0.451169675163751,1615924,1859545593.29683,222
"221","b1197",1860230,2347483.08468727,1127900,15429551,0.00034065464353089,0.452643157701374,1127900,1866656959.45068,223
"222","b1198",1553716,3535600.62505688,506170,6806737,0.000150279587937687,0.452419406087538,506170,1864978998.85831,223
"223","b1199",2015245,600781.64381416,727032,8903846,0.000196579698604576,0.450760366321952,727032,1858503979.41781,221
"224","b12",18142.9548523032,18278.0110903854,70327.6238248296,372892.929835984,8.23275467241182e-06,0.450958315715077,70327.6238248296,1858530337.56009,222
"225","b120",24962000,25866363.073462,23658000,249135000,0.00550041894388685,0.450092339467582,23658000,1877879174.77724,227
"226","b1200",152839,365656.123385832,374421,4072586,8.99148220242373e-05,0.450949002213809,374421,1858837635.26775,222
"227","b1201",826085,468432.552905877,542072,4094431,9.03971173734625e-05,0.450933336771194,542072,1858850682.04507,222
"228","b1202",16888,13164.2562474576,118808,1552175,3.42690219127283e-05,3.9118197141212e-06,118808,13164.2562474576,0
"229","b1203",277035,106460.320590145,95365,1555829,3.43496951654666e-05,3.87249898402607e-05,95365,164563.882388132,0
"230","b1204",80883,351330.891773572,150839,1910255,4.21747357442936e-05,0.450942086929833,150839,1858731602.81249,222
"231","b1205",92054,101532.827440498,146161,1431340,3.16012188216951e-05,0.450977065056086,146161,1858667664.97966,222
"232","b1206",870020,603774.411431268,340050,922034,2.0356727398831e-05,0.45093696819656,340050,1858506551.31404,221
"233","b1207",40227,167.354108677786,37767,532675,1.17604337444957e-05,5.44812965057439e-08,37767,167.354108677786,0
"234","b1208",8649,396.328140216012,21332,236098,5.2125871989636e-06,9.01586693852402e-08,21332,396.328140216012,0
"235","b1209",13784,5608.11320669619,3200106,118763,2.62205733852262e-06,2.10934813667958e-06,3200106,5608.11320669619,0
"236","b121",24450000,23343447.3681647,18725041,273540000,0.00603923414177377,0.450275127873372,18725041,1874576700.09543,224
"237","b1210",40018.8316814507,30208.7616869348,695556.953727334,7997144.00945073,0.000176561472320525,0.450954664374563,695556.953727334,1858535133.98967,222
"238","b1211",6019927.16486615,12454298.242398,14662190.3560028,267104178.479063,0.00589714365022004,0.451576806047436,14662190.3560028,1871639387.56051,223
"239","b1212",5239076.37915806,6802702.69344663,15042085.7089453,245769198.48368,0.00542610855625875,0.449125120663693,15042085.7089453,1863159598.9304,222
"240","b1213",3128083.16057081,4848285.47584026,12743484.822756,211522965.203571,0.00467001796163862,0.450838793490627,12743484.822756,1863231148.56395,222
"241","b1214",1278357.0192081,39733927.5272367,5228698.94852064,122329864.53056,0.00270080680862587,0.46810364276962,5228698.94852064,1935818293.86288,231
"242","b1215",2394337.77079533,29893165.409542,4738212.7416283,98300618.6710581,0.00217028753540886,0.460162555398798,4738212.7416283,1909470851.42295,226
"243","b1216",740047.949315934,13854072.3139752,2533212.21020791,53845752.2089618,0.00118881006481631,0.451102318083974,2533212.21020791,1872081151.07949,225
"244","b1217",189947.676471271,404219.7015637,2023598.97429758,40795205.9284525,0.0009006792442195,0.451010083306175,2023598.97429758,1859133005.33945,222
"245","b1218",26960.9717540904,284670.691836163,1582975.3042229,30627450.259663,0.000676194864676591,0.451105313697224,1582975.3042229,1859207460.68997,222
"246","b1219",290893.624299227,3367305.41874001,1131078.89576953,20828561.3802759,0.000459854350412344,0.454359838942778,1131078.89576953,1875344975.02089,222
"247","b122",14121427,7779440.33690617,9429000,158437793,0.00349800003229102,0.448970647572013,9429000,1861759990.96511,222
"248","b1220",40477.4734198184,30208.7616869348,695556.953727334,7973825.92280844,0.000176046654067359,0.450946916541177,695556.953727334,1858533892.2904,222
"249","b1221",152162.841083316,41622.8033057457,592010.645608574,6177802.06933875,0.00013639392110211,1.65629474805977e-05,592010.645608574,59998.5999164485,0
"250","b1222",42425.3781941725,4131.96029092256,460473.049656653,6682149.67485624,0.000147528940764913,1.46441215731423e-06,460473.049656653,4131.96029092256,0
"251","b1223",132329.73982391,153167.493542819,384700.103327669,3653184.91518653,8.06552572421123e-05,0.451115291542744,384700.103327669,1859294012.95606,222
"252","b1224",184539.509016432,178384.348513457,613621.034473912,3898010.27617978,8.60605276920741e-05,0.451015711605238,613621.034473912,1858792629.02147,222
"253","b1225",182622.431315443,217569.081525474,211211.235326384,1482243.00937865,3.27250588164256e-05,0.45113777279412,211211.235326384,1859425705.94516,222
"254","b1226",182622.431315443,217569.081525474,211211.235326384,1482243.00937865,3.27250588164256e-05,0.450938461075164,211211.235326384,1858598695.22891,222
"255","b1227",81038.5767218326,21816.6078546818,205112.460036576,1872480.184128,4.13407408707343e-05,0.450956549964774,205112.460036576,1858527686.957,222
"256","b1228",196916.833320913,39025.6525408169,108233.142404781,1576016.32132486,3.47953921756884e-05,0.450922525941757,108233.142404781,1858506526.91437,221
"257","b1229",125256.91040741,5410.87324165776,215481.548033683,1258564.5120156,2.77866702149208e-05,3.2716274124537e-06,215481.548033683,5410.87324165776,0
"258","b123",10215689,11655240.3547172,10583000,141631455,0.00312694859466658,0.450105037654249,10583000,1866769805.25862,222
"259","b1230",89425.982425256,5610.34718673679,174331.271194205,1159588.0377394,2.56014610949339e-05,1.30439005612094e-06,174331.271194205,5610.34718673679,0
"260","b1231",65677.6393695766,32123.7115596934,87233.5975938262,1129941.54971957,2.49469239792176e-05,1.04577142932191e-05,87233.5975938262,32123.7115596934,0
"261","b1232",99700.4526724337,181.093845853882,182289.946576981,1059948.52703708,2.3401613413048e-05,9.67719991127522e-08,182289.946576981,181.093845853882,0
"262","b1233",10531.7694832761,5705.16855134399,172363.730693253,879086.799786454,1.94085362830043e-05,1.84004129549573e-06,172363.730693253,5705.16855134399,0
"263","b1234",59182.6904042582,1242.50895575828,116264.256322986,783219.688599872,1.72919758861657e-05,5.48105783704173e-07,116264.256322986,1242.50895575828,0
"264","b1235",70149.4980581777,22700.7761162445,157625.439179243,754457.41871406,1.66569605966676e-05,1.37257847502496e-05,157625.439179243,22700.7761162445,0
"265","b1236",58434.5997427192,124.599974979717,128315.403739,779785.878193562,1.72161639937837e-05,3.1403290332685e-08,128315.403739,124.599974979717,0
"266","b1237",35771.613844295,35655.9676828749,98816.7432359958,955283.185981252,2.1090805117498e-05,2.15590046336249e-05,98816.7432359958,35655.9676828749,0
"267","b1238",12825.9955702752,5103.96832901476,134226.062663626,912950.08552814,2.01561721366412e-05,3.08606059534749e-06,134226.062663626,5103.96832901476,0
"268","b1239",32321.7285944481,374.084887717834,99605.9366620203,770398.271307819,1.70089037904719e-05,4.69467222429953e-08,99605.9366620203,374.084887717834,0
"269","b124",6144000,21718221.9027206,6811000,175536000,0.00387549537292681,0.450764588227719,6811000,1875169989.05559,225
"270","b1240",82056.9892775248,764.056450347318,98811.1475626129,817940.231503822,1.80585383199102e-05,3.37046874045481e-07,98811.1475626129,764.056450347318,0
"271","b1241",43578.6973481512,468501.605179308,202307.298099958,672800.672692689,1.48541375781752e-05,0.4509540357637,202307.298099958,1858873526.20302,222
"272","b1242",27091.5035531866,3651.08560189278,75988.2271449531,575649.201855451,1.27092210043513e-05,4.51651931994831e-06,75988.2271449531,9953.16704593359,0
"273","b1243",93909.032460623,52.2906698885717,89787.1577072448,474204.32344077,1.04695142951679e-05,1.85323883356657e-08,89787.1577072448,52.2906698885717,0
"274","b1244",36473.3112865138,1900.41677104569,40523.7648996226,504281.373092537,1.11335573789611e-05,7.83024362578458e-07,40523.7648996226,1900.41677104569,0
"275","b1245",59198.0530711822,724.802827583554,72511.6861419002,517384.710583573,1.14228537273819e-05,1.86574573123597e-07,72511.6861419002,724.802827583554,0
"276","b1246",34074.7004560442,47.1613398722541,66293.0617021822,485057.895013322,1.0709140163418e-05,2.3116697173993e-08,66293.0617021822,47.1613398722541,0
"277","b1247",4859.38450524762,236.091662139955,73432.0218041172,425772.142479302,9.40022541301882e-06,1.02653610574577e-07,73432.0218041172,236.091662139955,0
"278","b1248",22721.1809016066,135.998486127089,53506.9480221999,348266.470452416,7.68905007966395e-06,5.6035144255596e-08,53506.9480221999,135.998486127089,0
"279","b1249",31090.2734921405,170.692704431904,44985.2461575863,312326.782927601,6.89557129065853e-06,5.4302969538766e-08,44985.2461575863,170.692704431904,0
"280","b125",25166,172539.985367609,2292336,41310582,0.000912057751081908,0.451025498028197,2292336,1858762296.90391,222
"281","b1250",17828.1206165454,1145.19416683759,36567.7255574111,260799.991106344,5.7579593860632e-06,3.50164107288226e-07,36567.7255574111,1145.19416683759,0
"282","b1251",8219.84072048387,281.614466034774,39487.9548866853,231163.778777635,5.10364913773245e-06,7.49105094527847e-08,39487.9548866853,281.614466034774,0
"283","b1252",1667206.53423083,5104105.51355143,11162849.2858316,197966035.133804,0.00437070716638026,0.450521040339638,11162849.2858316,1863187234.83752,224
"284","b1253",616122.968313906,9221497.07729673,49214637.9904777,645025202.758168,0.0142409089230156,0.456724405940409,49214637.9904777,1885991028.96697,223
"285","b1254",3526684.45247086,12403036.2350403,18423871.2855032,235446991.462814,0.00519821418958889,0.450465669088857,18423871.2855032,1870233416.76265,225
"286","b1255",3808682.48235101,21178148.4690652,10270710.0640289,130448015.925135,0.00288003988996756,0.453124815037179,10270710.0640289,1877808273.69176,223
"287","b1256",4121443.93367263,324915.509244833,4947783.61516992,98113950.9111804,0.00216616627230795,0.450150065581869,4947783.61516992,1858710348.93868,222
"288","b1257",17906.0203579051,4786.96882865316,1229868.60778197,44700646.8174356,0.0009869038254706,3.84804636044292e-06,1229868.60778197,9852.78644392812,0
"289","b1258",1013851.2805779,1805366.39960481,3307884.7447053,31495807.0702676,0.00069536650355151,0.451463543583963,3307884.7447053,1861209340.19614,222
"290","b1259",339997.333771138,1290552.43529841,2492178.95255295,28380322.7450337,0.000626582635359969,0.451742193464196,2492178.95255295,1863023372.81677,222
"291","b126",22286,53492.3950804272,2392185,35654604,0.000787184696162257,1.89582929564269e-05,2392185,53492.3950804272,0
"292","b1260",898873.847479888,869513.39523201,2113148.81874897,25945732.0628797,0.000572831581880008,0.451191267332267,2113148.81874897,1860174062.51379,222
"293","b1261",1047689.33508455,567455.063772892,3624630.91364308,25959133.8056148,0.000573127466439069,0.000505597048113719,3624630.91364308,586280.266759231,1
"294","b1262",313059.685601707,29742.0357035257,2067645.44573962,22904584.9819406,0.000505688936265608,1.11867049183995e-05,2067645.44573962,29742.0357035257,0
"295","b1263",106638.836808406,452035.261603029,1942415.24790675,21671980.1387293,0.000478475405328862,0.450938876550069,1942415.24790675,1858939122.59151,222
"296","b1264",401634.412247578,1710171.540736,1859860.75192908,21097614.2423247,0.000465794517226805,0.451174120652778,1859860.75192908,1860387095.00448,222
"297","b1265",457088.043014283,1814964.27210626,2072131.77803316,19709186.687736,0.000435140722202122,0.450917330750973,2072131.77803316,1860154394.3492,222
"298","b1266",159964.664258742,269429.155180811,1907055.25857823,18714921.4521425,0.000413189268825011,0.450946616902714,1907055.25857823,1858766524.66063,222
"299","b1267",51557.7852569365,157399.723683841,1742438.48136595,17300868.8220325,0.0003819697216947,0.451043136377529,1742438.48136595,1858903352.34353,222
"300","b1268",654884.879330159,1521010.27887405,1505361.88310622,18115481.6581842,0.000399954797560805,0.451555750812362,1505361.88310622,1862116561.31511,222
"301","b1269",476051.983253981,680671.663539368,1586977.24019044,17153602.6145132,0.000378718368662675,0.451167710753899,1586977.24019044,1859780656.84293,222
"302","b127",1417049,1975.33866351479,1127656,26152915,0.000577405780415688,7.42973042024316e-07,1127656,1975.33866351479,0
"303","b1270",203170.180594319,393739.555207691,1008427.51846987,13926406.0515515,0.000307468110326587,0.450895088069399,1008427.51846987,1858818990.91987,222
